year,season,month,week_number,week_day,hour,working_day,holiday,weather_situation,temp,apparent_temp,humidity,windspeed,registered_user_rides,casual_user_rides,total_rides
1,1,1,4,2,18,1,0,1,10.8,11.0006,62.0,6.0032,391,32,423
1,1,1,4,2,19,1,0,1,12.68,13.0004,51.0,6.0032,311,20,331
1,1,1,4,2,20,1,0,1,7.04,7.001,76.0,0.0,211,18,229
1,1,1,4,2,21,1,0,1,8.92,9.0008,71.0,0.0,154,18,172
1,1,1,4,2,22,1,0,1,7.04,7.001,81.0,0.0,111,14,125
1,1,1,4,2,23,1,0,1,7.04,7.001,76.0,0.0,80,19,99
1,1,1,4,3,0,1,0,1,4.22,3.998,93.0,0.0,25,6,31
1,1,1,4,3,1,1,0,1,6.1,3.0014,70.0,15.0013,9,4,13
1,1,1,4,3,2,1,0,1,5.16,1.9982,70.0,12.998,3,3,6
1,1,1,4,3,3,1,0,1,4.22,1.0016,75.0,12.998,1,0,1
1,1,1,4,3,4,1,0,1,4.22,-0.0016,70.0,19.0012,4,0,4
1,1,1,4,3,5,1,0,1,4.22,-0.0016,70.0,19.0012,33,0,33
1,1,1,4,3,6,1,0,1,3.28,-0.9982,73.0,15.0013,87,1,88
1,1,1,4,3,7,1,0,1,3.28,-0.9982,75.0,15.0013,243,14,257
1,1,1,4,3,8,1,0,1,3.28,-0.9982,70.0,16.9979,495,18,513
1,1,1,4,3,9,1,0,1,3.28,-0.9982,70.0,16.9979,218,18,236
1,1,1,4,3,10,1,0,2,4.22,-0.9982,70.0,22.0028,111,30,141
1,1,1,4,3,11,1,0,2,6.1,1.9982,61.0,19.9995,105,52,157
1,1,1,4,3,12,1,0,1,7.04,5.9978,53.0,8.9981,147,46,193
1,1,1,4,3,13,1,0,1,7.98,5.9978,49.0,8.9981,149,63,212
1,1,1,4,3,14,1,0,1,7.98,7.001,49.0,6.0032,107,53,160
1,1,1,4,3,15,1,0,1,8.92,9.0008,46.0,0.0,125,30,155
1,1,1,4,3,16,1,0,1,7.98,5.9978,53.0,11.0014,217,29,246
1,1,1,4,3,17,1,0,1,8.92,7.001,53.0,11.0014,443,27,470
1,1,1,4,3,18,1,0,1,7.04,5.9978,66.0,8.9981,415,24,439
1,1,1,4,3,19,1,0,2,7.98,7.9976,53.0,0.0,311,5,316
1,1,1,4,3,20,1,0,1,7.04,5.0012,61.0,12.998,225,10,235
1,1,1,4,3,21,1,0,1,6.1,5.9978,65.0,0.0,166,19,185
1,1,1,4,3,22,1,0,1,6.1,5.0012,65.0,6.0032,101,12,113
1,1,1,4,3,23,1,0,2,5.16,5.0012,65.0,0.0,63,3,66
1,1,1,4,4,0,1,0,2,5.16,3.0014,75.0,7.0015,22,3,25
1,1,1,4,4,1,1,0,2,5.16,5.0012,75.0,0.0,16,5,21
1,1,1,4,4,2,1,0,2,5.16,1.9982,75.0,11.0014,6,1,7
1,1,1,4,4,3,1,0,2,5.16,3.998,75.0,6.0032,5,1,6
1,1,1,4,4,4,1,0,1,5.16,5.0012,75.0,0.0,3,0,3
1,1,1,4,4,5,1,0,2,6.1,5.0012,75.0,7.0015,28,0,28
1,1,1,4,4,6,1,0,2,5.16,5.0012,81.0,0.0,88,0,88
1,1,1,4,4,7,1,0,2,5.16,3.998,81.0,6.0032,228,11,239
1,1,1,4,4,8,1,0,2,5.16,3.998,81.0,6.0032,514,16,530
1,1,1,4,4,9,1,0,2,6.1,5.9978,81.0,0.0,256,18,274
1,1,1,4,4,10,1,0,2,6.1,3.998,81.0,8.9981,92,16,108
1,1,1,4,4,11,1,0,2,6.1,5.0012,87.0,7.0015,100,11,111
1,1,1,4,4,12,1,0,2,7.98,5.9978,81.0,8.9981,136,29,165
1,1,1,4,4,13,1,0,2,9.86,9.9974,71.0,0.0,156,17,173
1,1,1,4,4,14,1,0,2,10.8,11.0006,71.0,7.0015,112,16,128
1,1,1,4,4,15,1,0,2,11.74,11.9972,71.0,7.0015,142,22,164
1,1,1,4,4,16,1,0,2,10.8,11.0006,71.0,6.0032,209,15,224
1,1,1,4,4,17,1,0,2,11.74,11.9972,71.0,0.0,397,16,413
1,1,1,4,4,18,1,0,2,11.74,11.9972,71.0,0.0,394,12,406
1,1,1,4,4,19,1,0,2,10.8,11.0006,76.0,7.0015,302,11,313
1,1,1,4,4,20,1,0,2,10.8,11.0006,82.0,8.9981,216,8,224
1,1,1,4,4,21,1,0,2,10.8,11.0006,76.0,7.0015,184,8,192
1,1,1,4,4,22,1,0,1,9.86,9.9974,82.0,7.0015,139,3,142
1,1,1,4,4,23,1,0,2,10.8,11.0006,82.0,0.0,86,5,91
1,1,1,4,5,0,1,0,2,10.8,11.0006,82.0,16.9979,32,6,38
1,1,1,4,5,1,1,0,2,10.8,11.0006,87.0,15.0013,23,6,29
1,1,1,4,5,2,1,0,1,11.74,11.9972,94.0,8.9981,11,2,13
1,1,1,4,5,3,1,0,2,11.74,11.9972,94.0,19.0012,5,3,8
1,1,1,4,5,4,1,0,2,10.8,11.0006,100.0,19.9995,3,1,4
1,1,1,4,5,5,1,0,2,11.74,11.9972,94.0,22.0028,24,0,24
1,1,1,4,5,6,1,0,2,11.74,11.9972,100.0,22.0028,72,0,72
1,1,1,4,5,7,1,0,2,11.74,11.9972,100.0,19.9995,128,6,134
1,1,1,4,5,8,1,0,3,15.5,15.9968,88.0,19.0012,206,14,220
1,1,1,4,5,9,1,0,3,15.5,15.9968,88.0,19.0012,101,6,107
1,1,1,4,5,10,1,0,3,14.56,15.0002,100.0,11.0014,117,9,126
1,1,1,4,5,11,1,0,2,14.56,15.0002,94.0,8.9981,95,10,105
1,1,1,4,5,12,1,0,2,15.5,15.9968,88.0,11.0014,155,25,180
1,1,1,4,5,13,1,0,1,15.5,15.9968,59.0,31.0009,175,26,201
1,1,1,4,5,14,1,0,1,15.5,15.9968,55.0,36.9974,153,23,176
1,1,1,4,5,15,1,0,1,14.56,15.0002,51.0,22.0028,170,27,197
1,1,1,4,5,16,1,0,1,12.68,13.0004,51.0,36.9974,241,26,267
1,1,1,4,5,17,1,0,1,11.74,11.9972,50.0,39.0007,406,16,422
1,1,1,4,5,18,1,0,1,10.8,11.0006,50.0,32.9975,363,20,383
1,1,1,4,5,19,1,0,1,8.92,5.9978,50.0,26.0027,241,10,251
1,1,1,4,5,20,1,0,1,7.98,3.998,53.0,23.9994,153,6,159
1,1,1,4,5,21,1,0,1,7.98,3.0014,53.0,35.0008,127,8,135
1,1,1,4,5,22,1,0,1,7.98,3.998,49.0,26.0027,108,11,119
1,1,1,4,5,23,1,0,1,7.04,3.0014,49.0,27.9993,78,8,86
1,1,1,4,6,0,0,0,1,6.1,3.0014,52.0,19.0012,68,1,69
1,1,1,4,6,1,0,0,1,6.1,3.998,52.0,11.0014,57,1,58
1,1,1,4,6,2,0,0,1,4.22,3.998,60.0,0.0,38,3,41
1,1,1,4,6,3,0,0,1,4.22,3.0014,60.0,6.0032,16,1,17
1,1,1,4,6,4,0,0,1,4.22,1.0016,60.0,11.0014,8,0,8
1,1,1,4,6,5,0,0,1,3.28,1.0016,75.0,6.0032,10,0,10
1,1,1,4,6,6,0,0,1,3.28,3.0014,70.0,0.0,12,3,15
1,1,1,4,6,7,0,0,1,2.34,1.9982,75.0,0.0,28,3,31
1,1,1,4,6,8,0,0,1,1.4,-0.9982,80.0,6.0032,82,9,91
1,1,1,4,6,9,0,0,1,2.34,1.9982,80.0,0.0,145,13,158
1,1,1,4,6,10,0,0,1,4.22,1.9982,70.0,8.9981,164,27,191
1,1,1,4,6,11,0,0,1,6.1,3.998,56.0,8.9981,241,55,296
1,1,1,4,6,12,0,0,1,6.1,3.0014,61.0,19.0012,244,70,314
1,1,1,4,6,13,0,0,1,7.98,5.0012,57.0,16.9979,293,80,373
1,1,1,4,6,14,0,0,1,9.86,9.9974,50.0,26.0027,239,123,362
1,1,1,4,6,15,0,0,1,10.8,11.0006,47.0,22.0028,320,90,410
1,1,1,4,6,16,0,0,1,11.74,11.9972,44.0,23.9994,276,131,407
1,1,1,4,6,17,0,0,1,11.74,11.9972,44.0,26.0027,233,57,290
1,1,1,4,6,18,0,0,1,11.74,11.9972,41.0,15.0013,201,40,241
1,1,1,4,6,19,0,0,2,11.74,11.9972,41.0,36.9974,173,33,206
1,1,1,4,6,20,0,0,1,10.8,11.0006,35.0,26.0027,115,5,120
1,1,1,4,6,21,0,0,1,8.92,5.9978,29.0,23.9994,109,18,127
1,1,1,4,6,22,0,0,1,7.98,5.9978,34.0,12.998,97,6,103
1,1,1,4,6,23,0,0,1,7.04,5.0012,31.0,12.998,79,6,85
1,1,1,4,0,0,0,0,1,6.1,3.0014,33.0,15.0013,81,15,96
1,1,1,4,0,1,0,0,1,6.1,1.9982,28.0,23.9994,68,5,73
1,1,1,4,0,2,0,0,1,5.16,1.0016,26.0,22.0028,48,3,51
1,1,1,4,0,3,0,0,1,4.22,1.0016,28.0,12.998,17,4,21
1,1,1,4,0,4,0,0,1,3.28,1.0016,30.0,0.0,5,0,5
1,1,1,4,0,5,0,0,1,1.4,-2.0014,51.0,8.9981,6,1,7
1,1,1,4,0,6,0,0,1,1.4,-0.9982,40.0,7.0015,4,1,5
1,1,1,4,0,7,0,0,1,1.4,-2.0014,37.0,8.9981,12,0,12
1,1,1,4,0,8,0,0,1,0.46,-2.998,40.0,8.9981,61,9,70
1,1,1,4,0,9,0,0,1,0.46,-2.998,43.0,8.9981,98,13,111
1,1,1,4,0,10,0,0,1,3.28,-0.0016,35.0,8.9981,153,38,191
1,1,1,4,0,11,0,0,1,5.16,1.9982,28.0,15.0013,198,57,255
1,1,1,4,0,12,0,0,1,7.04,3.998,26.0,15.0013,215,73,288
1,1,1,4,0,13,0,0,1,7.04,3.998,26.0,15.0013,238,78,316
1,1,1,4,0,14,0,0,1,7.04,3.998,26.0,16.9979,229,51,280
1,1,1,4,0,15,0,0,1,8.92,5.9978,25.0,19.0012,242,68,310
1,1,1,4,0,16,0,0,1,8.92,5.9978,21.0,27.9993,268,54,322
1,1,1,4,0,17,0,0,1,8.92,5.9978,21.0,27.9993,201,33,234
1,1,1,4,0,18,0,0,1,7.98,3.998,23.0,23.9994,151,17,168
1,1,1,4,0,19,0,0,1,7.04,3.998,29.0,16.9979,145,14,159
1,1,1,4,0,20,0,0,1,6.1,3.0014,39.0,15.0013,98,13,111
1,1,1,4,0,21,0,0,1,6.1,3.0014,33.0,19.0012,69,0,69
1,1,1,4,0,22,0,0,1,7.04,3.0014,26.0,26.0027,57,7,64
1,1,1,4,0,23,0,0,1,6.1,1.9982,33.0,22.0028,21,4,25
1,1,1,5,1,0,1,0,2,7.04,3.0014,26.0,27.9993,10,0,10
1,1,1,5,1,1,1,0,1,4.22,-0.9982,60.0,23.9994,9,0,9
1,1,1,5,1,2,1,0,1,3.28,-2.0014,48.0,23.9994,6,1,7
1,1,1,5,1,3,1,0,1,3.28,-0.9982,48.0,12.998,4,0,4
1,1,1,5,1,4,1,0,1,1.4,-2.0014,51.0,8.9981,5,0,5
1,1,1,5,1,5,1,0,1,1.4,-2.0014,51.0,8.9981,26,0,26
1,1,1,5,1,6,1,0,1,2.34,-2.0014,44.0,16.9979,80,0,80
1,1,1,5,1,7,1,0,1,2.34,-2.0014,44.0,19.0012,221,4,225
1,1,1,5,1,8,1,0,1,1.4,-2.998,47.0,15.0013,481,12,493
1,1,1,5,1,9,1,0,1,1.4,-2.998,47.0,15.0013,193,5,198
1,1,1,5,1,10,1,0,1,2.34,-2.0014,41.0,19.0012,82,3,85
1,1,1,5,1,11,1,0,1,4.22,1.0016,38.0,0.0,93,6,99
1,1,1,5,1,12,1,0,1,4.22,-0.9982,35.0,26.0027,129,5,134
1,1,1,5,1,13,1,0,1,6.1,3.0014,31.0,12.998,117,15,132
1,1,1,5,1,14,1,0,1,7.04,5.9978,24.0,8.9981,100,15,115
1,1,1,5,1,15,1,0,1,7.04,5.0012,24.0,12.998,131,7,138
1,1,1,5,1,16,1,0,1,7.98,5.9978,25.0,12.998,210,11,221
1,1,1,5,1,17,1,0,1,8.92,7.001,21.0,12.998,422,16,438
1,1,1,5,1,18,1,0,1,7.98,5.9978,23.0,11.0014,399,11,410
1,1,1,5,1,19,1,0,1,6.1,5.0012,45.0,7.0015,298,8,306
1,1,1,5,1,20,1,0,1,6.1,3.998,39.0,11.0014,179,2,181
1,1,1,5,1,21,1,0,1,6.1,3.998,42.0,11.0014,159,3,162
1,1,1,5,1,22,1,0,1,5.16,1.9982,48.0,15.0013,92,2,94
1,1,1,5,1,23,1,0,1,4.22,1.0016,60.0,12.998,52,0,52
1,1,1,5,2,0,1,0,1,5.16,1.9982,52.0,16.9979,15,0,15
1,1,1,5,2,1,1,0,1,6.1,1.9982,42.0,19.9995,7,1,8
1,1,1,5,2,2,1,0,1,6.1,3.0014,42.0,15.0013,2,0,2
1,1,1,5,2,3,1,0,1,6.1,3.0014,45.0,15.0013,2,0,2
1,1,1,5,2,4,1,0,1,6.1,3.0014,49.0,12.998,1,0,1
1,1,1,5,2,5,1,0,1,6.1,3.0014,49.0,12.998,22,0,22
1,1,1,5,2,6,1,0,1,5.16,1.9982,52.0,11.0014,104,0,104
1,1,1,5,2,7,1,0,1,4.22,1.0016,60.0,12.998,273,6,279
1,1,1,5,2,8,1,0,1,4.22,1.9982,60.0,7.0015,498,14,512
1,1,1,5,2,9,1,0,1,6.1,3.0014,52.0,12.998,231,30,261
1,1,1,5,2,10,1,0,2,7.04,5.0012,57.0,12.998,110,34,144
1,1,1,5,2,11,1,0,1,10.8,11.0006,37.0,19.0012,125,14,139
1,1,1,5,2,12,1,0,1,10.8,11.0006,43.0,19.9995,181,13,194
1,1,1,5,2,13,1,0,1,13.62,13.997,36.0,15.0013,171,27,198
1,1,1,5,2,14,1,0,1,15.5,15.9968,29.0,22.0028,142,18,160
1,1,1,5,2,15,1,0,1,17.38,18.0032,26.0,30.0026,150,27,177
1,1,1,5,2,16,1,0,1,17.38,18.0032,26.0,30.0026,277,30,307
1,1,1,5,2,17,1,0,1,17.38,18.0032,26.0,27.9993,518,41,559
1,1,1,5,2,18,1,0,1,17.38,18.0032,24.0,23.9994,486,16,502
1,1,1,5,2,19,1,0,1,15.5,15.9968,29.0,19.0012,306,22,328
1,1,1,5,2,20,1,0,1,10.8,11.0006,58.0,7.0015,223,15,238
1,1,1,5,2,21,1,0,1,13.62,13.997,33.0,19.9995,162,3,165
1,1,1,5,2,22,1,0,1,12.68,13.0004,35.0,19.9995,118,11,129
1,1,1,5,2,23,1,0,1,12.68,13.0004,38.0,16.9979,61,2,63
1,1,2,5,3,0,1,0,1,12.68,13.0004,38.0,19.0012,31,0,31
1,1,2,5,3,1,1,0,1,12.68,13.0004,41.0,19.0012,4,0,4
1,1,2,5,3,2,1,0,1,12.68,13.0004,44.0,19.0012,6,1,7
1,1,2,5,3,3,1,0,1,12.68,13.0004,44.0,12.998,3,0,3
1,1,2,5,3,4,1,0,1,10.8,11.0006,50.0,11.0014,1,0,1
1,1,2,5,3,5,1,0,1,10.8,11.0006,50.0,11.0014,18,0,18
1,1,2,5,3,6,1,0,3,10.8,11.0006,54.0,11.0014,67,0,67
1,1,2,5,3,7,1,0,3,9.86,9.9974,62.0,6.0032,201,7,208
1,1,2,5,3,8,1,0,3,8.92,7.9976,73.0,7.0015,505,15,520
1,1,2,5,3,9,1,0,2,8.92,7.001,71.0,12.998,267,9,276
1,1,2,5,3,10,1,0,1,10.8,11.0006,62.0,8.9981,124,9,133
1,1,2,5,3,11,1,0,1,10.8,11.0006,58.0,11.0014,116,27,143
1,1,2,5,3,12,1,0,1,12.68,13.0004,54.0,7.0015,153,26,179
1,1,2,5,3,13,1,0,1,13.62,13.997,47.0,15.0013,174,12,186
1,1,2,5,3,14,1,0,1,21.14,24.9992,33.0,15.0013,159,33,192
1,1,2,5,3,15,1,0,1,20.2,24.9992,35.0,19.0012,169,25,194
1,1,2,5,3,16,1,0,1,20.2,24.9992,40.0,15.0013,261,22,283
1,1,2,5,3,17,1,0,1,19.26,20.003,43.0,12.998,508,31,539
1,1,2,5,3,18,1,0,1,18.32,18.9998,46.0,11.0014,514,12,526
1,1,2,5,3,19,1,0,1,17.38,18.0032,52.0,19.0012,315,20,335
1,1,2,5,3,20,1,0,1,16.44,17.0,52.0,11.0014,254,10,264
1,1,2,5,3,21,1,0,1,16.44,17.0,52.0,11.0014,217,16,233
1,1,2,5,3,22,1,0,1,15.5,15.9968,55.0,12.998,133,7,140
1,1,2,5,3,23,1,0,1,13.62,13.997,63.0,6.0032,75,22,97
1,1,2,5,4,0,1,0,1,13.62,13.997,59.0,8.9981,24,7,31
1,1,2,5,4,1,1,0,2,13.62,13.997,55.0,0.0,14,3,17
1,1,2,5,4,2,1,0,2,11.74,11.9972,67.0,8.9981,7,2,9
1,1,2,5,4,3,1,0,2,11.74,11.9972,67.0,8.9981,2,0,2
1,1,2,5,4,4,1,0,3,10.8,11.0006,82.0,6.0032,1,0,1
1,1,2,5,4,5,1,0,3,10.8,11.0006,82.0,0.0,19,0,19
1,1,2,5,4,6,1,0,3,8.92,9.0008,90.0,0.0,73,1,74
1,1,2,5,4,7,1,0,3,8.92,9.0008,93.0,0.0,201,4,205
1,1,2,5,4,8,1,0,3,10.8,11.0006,87.0,0.0,436,9,445
1,1,2,5,4,9,1,0,3,9.86,9.9974,87.0,0.0,213,15,228
1,1,2,5,4,10,1,0,3,11.74,11.9972,77.0,7.0015,72,6,78
1,1,2,5,4,11,1,0,3,10.8,11.0006,82.0,16.9979,99,6,105
1,1,2,5,4,12,1,0,1,11.74,11.9972,82.0,0.0,140,8,148
1,1,2,5,4,13,1,0,2,11.74,11.9972,77.0,0.0,124,13,137
1,1,2,5,4,14,1,0,1,10.8,11.0006,76.0,7.0015,129,12,141
1,1,2,5,4,15,1,0,1,13.62,13.997,67.0,11.0014,150,24,174
1,1,2,5,4,16,1,0,1,13.62,13.997,55.0,19.0012,211,18,229
1,1,2,5,4,17,1,0,1,11.74,11.9972,54.0,32.9975,437,13,450
1,1,2,5,4,18,1,0,1,10.8,11.0006,43.0,31.0009,393,17,410
1,1,2,5,4,19,1,0,1,9.86,9.9974,43.0,35.0008,311,16,327
1,1,2,5,4,20,1,0,1,8.92,5.0012,46.0,35.0008,204,9,213
1,1,2,5,4,21,1,0,1,7.98,3.998,46.0,27.9993,144,4,148
1,1,2,5,4,22,1,0,1,7.04,3.0014,49.0,27.9993,106,3,109
1,1,2,5,4,23,1,0,1,7.04,3.998,49.0,16.9979,61,0,61
1,1,2,5,5,0,1,0,1,7.04,3.0014,53.0,26.0027,37,1,38
1,1,2,5,5,1,1,0,1,6.1,1.9982,56.0,22.0028,19,3,22
1,1,2,5,5,2,1,0,1,6.1,3.0014,52.0,15.0013,6,0,6
1,1,2,5,5,3,1,0,1,5.16,1.0016,56.0,19.9995,4,0,4
1,1,2,5,5,4,1,0,1,4.22,1.0016,60.0,15.0013,2,0,2
1,1,2,5,5,5,1,0,1,4.22,1.0016,60.0,15.0013,17,0,17
1,1,2,5,5,6,1,0,1,3.28,-0.0016,65.0,11.0014,88,0,88
1,1,2,5,5,7,1,0,1,3.28,-0.9982,65.0,15.0013,216,10,226
1,1,2,5,5,8,1,0,1,3.28,-0.9982,65.0,15.0013,429,12,441
1,1,2,5,5,9,1,0,1,3.28,-0.9982,65.0,12.998,252,18,270
1,1,2,5,5,10,1,0,1,5.16,1.0016,56.0,19.0012,114,15,129
1,1,2,5,5,11,1,0,1,7.04,3.998,53.0,19.9995,149,15,164
1,1,2,5,5,12,1,0,1,7.98,5.9978,46.0,8.9981,191,25,216
1,1,2,5,5,13,1,0,1,8.92,7.9976,46.0,0.0,173,25,198
1,1,2,5,5,14,1,0,1,8.92,7.001,46.0,15.0013,148,22,170
1,1,2,5,5,15,1,0,1,9.86,9.9974,40.0,0.0,168,48,216
1,1,2,5,5,16,1,0,1,10.8,11.0006,37.0,7.0015,275,36,311
1,1,2,5,5,17,1,0,1,10.8,11.0006,37.0,6.0032,458,30,488
1,1,2,5,5,18,1,0,1,9.86,9.9974,40.0,8.9981,368,17,385
1,1,2,5,5,19,1,0,1,7.98,7.001,49.0,7.0015,256,11,267
1,1,2,5,5,20,1,0,1,7.98,7.001,49.0,7.0015,155,8,163
1,1,2,5,5,21,1,0,1,7.98,7.001,49.0,7.0015,126,8,134
1,1,2,5,5,22,1,0,1,7.98,7.001,49.0,7.0015,116,3,119
1,1,2,5,5,23,1,0,1,4.22,1.9982,70.0,7.0015,74,3,77
1,1,2,5,6,0,0,0,1,4.22,1.9982,70.0,7.0015,76,10,86
1,1,2,5,6,1,0,0,1,4.22,1.9982,70.0,7.0015,43,0,43
1,1,2,5,6,2,0,0,1,3.28,1.0016,70.0,6.0032,38,6,44
1,1,2,5,6,3,0,0,1,3.28,3.0014,75.0,0.0,17,1,18
1,1,2,5,6,4,0,0,1,3.28,1.0016,81.0,6.0032,5,1,6
1,1,2,5,6,5,0,0,1,3.28,1.0016,81.0,6.0032,3,1,4
1,1,2,5,6,6,0,0,1,2.34,-0.9982,87.0,8.9981,4,1,5
1,1,2,5,6,7,0,0,2,3.28,-0.0016,87.0,8.9981,27,1,28
1,1,2,5,6,8,0,0,1,3.28,3.0014,87.0,0.0,86,4,90
1,1,2,5,6,9,0,0,1,3.28,-0.0016,81.0,8.9981,141,16,157
1,1,2,5,6,10,0,0,1,3.28,1.0016,87.0,7.0015,193,31,224
1,1,2,5,6,11,0,0,1,6.1,5.9978,70.0,0.0,224,46,270
1,1,2,5,6,12,0,0,2,6.1,5.0012,70.0,6.0032,260,40,300
1,1,2,5,6,13,0,0,2,6.1,3.0014,70.0,12.998,244,58,302
1,1,2,5,6,14,0,0,2,7.04,3.998,66.0,15.0013,229,47,276
1,1,2,5,6,15,0,0,2,7.04,3.998,66.0,15.0013,244,61,305
1,1,2,5,6,16,0,0,2,7.98,5.9978,61.0,11.0014,123,20,143
1,1,2,5,6,17,0,0,3,6.1,3.0014,70.0,12.998,54,13,67
1,1,2,5,6,18,0,0,3,5.16,1.9982,75.0,11.0014,58,6,64
1,1,2,5,6,19,0,0,3,4.22,1.9982,87.0,8.9981,75,5,80
1,1,2,5,6,20,0,0,3,3.28,-0.9982,93.0,12.998,73,4,77
1,1,2,5,6,21,0,0,3,3.28,-0.0016,93.0,8.9981,74,4,78
1,1,2,5,6,22,0,0,2,3.28,1.0016,87.0,6.0032,91,4,95
1,1,2,5,6,23,0,0,2,3.28,-0.0016,87.0,8.9981,66,4,70
1,1,2,5,0,0,0,0,2,3.28,-0.0016,87.0,8.9981,58,3,61
1,1,2,5,0,1,0,0,2,3.28,1.0016,93.0,7.0015,46,5,51
1,1,2,5,0,2,0,0,2,3.28,1.0016,93.0,7.0015,59,4,63
1,1,2,5,0,3,0,0,3,3.28,1.0016,87.0,6.0032,13,4,17
1,1,2,5,0,4,0,0,2,3.28,-0.0016,87.0,8.9981,9,0,9
1,1,2,5,0,5,0,0,3,4.22,1.0016,81.0,12.998,4,0,4
1,1,2,5,0,6,0,0,2,4.22,-0.0016,70.0,16.9979,4,0,4
1,1,2,5,0,7,0,0,2,3.28,-0.0016,75.0,11.0014,16,0,16
1,1,2,5,0,8,0,0,2,3.28,-0.0016,75.0,11.0014,58,4,62
1,1,2,5,0,9,0,0,2,3.28,-0.9982,70.0,15.0013,83,9,92
1,1,2,5,0,10,0,0,2,4.22,-0.0016,65.0,19.0012,138,10,148
1,1,2,5,0,11,0,0,2,4.22,1.0016,70.0,12.998,160,22,182
1,1,2,5,0,12,0,0,2,4.22,1.0016,65.0,12.998,223,25,248
1,1,2,5,0,13,0,0,2,5.16,1.9982,61.0,11.0014,241,33,274
1,1,2,5,0,14,0,0,1,6.1,3.998,61.0,11.0014,203,40,243
1,1,2,5,0,15,0,0,2,6.1,3.0014,56.0,16.9979,217,55,272
1,1,2,5,0,16,0,0,1,6.1,3.0014,56.0,15.0013,261,35,296
1,1,2,5,0,17,0,0,1,7.04,5.0012,53.0,11.0014,275,31,306
1,1,2,5,0,18,0,0,1,6.1,3.0014,52.0,16.9979,171,10,181
1,1,2,5,0,19,0,0,1,6.1,3.0014,52.0,15.0013,63,6,69
1,1,2,5,0,20,0,0,1,5.16,1.9982,56.0,12.998,47,3,50
1,1,2,5,0,21,0,0,1,5.16,3.0014,56.0,7.0015,60,6,66
1,1,2,5,0,22,0,0,1,4.22,1.9982,60.0,7.0015,182,9,191
1,1,2,5,0,23,0,0,1,3.28,-0.0016,70.0,8.9981,38,4,42
1,1,2,6,1,0,1,0,1,3.28,-0.0016,65.0,8.9981,14,7,21
1,1,2,6,1,1,1,0,1,2.34,1.0016,75.0,6.0032,6,0,6
1,1,2,6,1,2,1,0,1,2.34,1.9982,75.0,0.0,3,0,3
1,1,2,6,1,4,1,0,1,0.46,-2.0014,80.0,7.0015,2,0,2
1,1,2,6,1,5,1,0,1,0.46,-2.0014,80.0,7.0015,17,0,17
1,1,2,6,1,6,1,0,1,-0.48,-4.0012,86.0,7.0015,72,0,72
1,1,2,6,1,7,1,0,1,-0.48,-4.0012,86.0,7.0015,229,5,234
1,1,2,6,1,8,1,0,1,-0.48,-4.0012,86.0,8.9981,434,10,444
1,1,2,6,1,9,1,0,1,0.46,-2.0014,80.0,7.0015,269,8,277
1,1,2,6,1,10,1,0,1,2.34,-0.0016,75.0,7.0015,96,20,116
1,1,2,6,1,11,1,0,1,4.22,1.9982,70.0,8.9981,104,12,116
1,1,2,6,1,12,1,0,1,7.04,5.0012,61.0,11.0014,131,19,150
1,1,2,6,1,13,1,0,1,9.86,9.9974,40.0,15.0013,124,17,141
1,1,2,6,1,14,1,0,1,10.8,11.0006,35.0,11.0014,126,14,140
1,1,2,6,1,15,1,0,1,11.74,11.9972,32.0,19.0012,146,25,171
1,1,2,6,1,16,1,0,1,10.8,11.0006,43.0,16.9979,215,13,228
1,1,2,6,1,17,1,0,1,10.8,11.0006,43.0,16.9979,417,13,430
1,1,2,6,1,18,1,0,1,9.86,9.9974,43.0,15.0013,426,11,437
1,1,2,6,1,19,1,0,1,8.92,5.9978,43.0,16.9979,284,7,291
1,1,2,6,1,20,1,0,1,7.98,5.9978,46.0,11.0014,194,7,201
1,1,2,6,1,21,1,0,1,7.04,5.0012,57.0,11.0014,143,11,154
1,1,2,6,1,22,1,0,1,6.1,3.998,65.0,8.9981,83,4,87
1,1,2,6,1,23,1,0,1,6.1,3.998,65.0,8.9981,43,3,46
1,1,2,6,2,0,1,0,1,6.1,3.0014,70.0,12.998,22,1,23
1,1,2,6,2,1,1,0,1,5.16,3.0014,61.0,8.9981,6,8,14
1,1,2,6,2,2,1,0,1,6.1,5.9978,61.0,0.0,4,0,4
1,1,2,6,2,3,1,0,2,6.1,5.9978,70.0,0.0,1,1,2
1,1,2,6,2,4,1,0,2,6.1,5.9978,70.0,0.0,3,0,3
1,1,2,6,2,5,1,0,1,7.04,5.9978,49.0,6.0032,15,0,15
1,1,2,6,2,6,1,0,1,7.04,3.998,45.0,19.9995,98,2,100
1,1,2,6,2,7,1,0,1,7.04,7.001,45.0,0.0,293,6,299
1,1,2,6,2,8,1,0,1,6.1,5.0012,49.0,0.0,522,7,529
1,1,2,6,2,9,1,0,1,7.04,5.9978,49.0,0.0,278,11,289
1,1,2,6,2,10,1,0,1,7.98,5.9978,46.0,11.0014,104,12,116
1,1,2,6,2,11,1,0,1,8.92,7.001,46.0,12.998,120,9,129
1,1,2,6,2,12,1,0,1,10.8,11.0006,40.0,22.0028,163,9,172
1,1,2,6,2,13,1,0,1,12.68,13.0004,38.0,16.9979,169,15,184
1,1,2,6,2,14,1,0,1,12.68,13.0004,38.0,16.9979,127,11,138
1,1,2,6,2,15,1,0,1,12.68,13.0004,38.0,12.998,133,13,146
